uid,csv_hash,tbl_hash,id_num_row,transaction_uid,account_uid,transaction_date,type_deal,transaction_amount
6ebc4cbd-6b8c-4293-8d0b-82bb64f43701,ee645c315cfdfd17018b9175252a4125,5ba9f0293b8b1771a3aaaeeb352f6816,1617,6ebc4cbd-6b8c-4293-8d0b-82bb64f43701,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-09-03 12:54:16,commision,-524.0
44785a16-1905-4f18-a3c3-8f32391d8035,16a900e7fb62987ce91c63844cba2177,2830402499c263ff2ba178eece448226,1618,44785a16-1905-4f18-a3c3-8f32391d8035,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-01-18 07:51:04,commision,-937.0
af386246-2ffa-4453-bcde-301a01642dd3,dcad6234dc67c47cbc8cb9c170345b94,aa8737a3f4237aa7558e5bdcac8f1567,1619,af386246-2ffa-4453-bcde-301a01642dd3,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-08-28 03:45:42,commision,-405.0
00b5bf99-b422-48f0-9939-d5e7cc377afa,c2f47027587d9614166c72b860e7a09e,554dc4a3b9716d5597dfb3b21050a478,1620,00b5bf99-b422-48f0-9939-d5e7cc377afa,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-01-19 08:55:22,commision,-931.0
014d0c88-d352-48ee-a6d4-a9387bc6b2e2,1f0e47eb65ffb13843536154b06d4b84,42933e998f5b9f0fc383cfac441821dd,1621,014d0c88-d352-48ee-a6d4-a9387bc6b2e2,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-07-20 07:42:03,commision,-275.0
e7181b20-cb4f-4c42-89a0-ed8ab5fc543c,7725d74296aeee3b3721e895994382eb,fbb6aca92a163ae54cfd1ce651b45631,1622,e7181b20-cb4f-4c42-89a0-ed8ab5fc543c,b8327f38-160d-4004-8f74-be8da19aaa15,2015-09-13 18:26:41,commision,-949.0
5011f710-f1e8-4001-a442-7d590be2a622,62b31504255da41fa54422334d6a6e0e,0d23d6969b95f281d98291d295b2d964,1623,5011f710-f1e8-4001-a442-7d590be2a622,38a64f25-3221-4661-944e-86bf6584438d,2015-06-02 11:12:52,commision,-45.0
aa95ffcd-81f0-43fc-8933-fdb06219d5d2,6d38ce909e35e6d011e8e7b4474016fc,64994f9dedd8bbe600ac5f14632a149e,1624,aa95ffcd-81f0-43fc-8933-fdb06219d5d2,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-06-02 15:20:38,deal,-4.0
7fa14785-600e-4bab-9655-946d1a61bc8d,a7cb4d1a12049a9a4410271856eb027b,0a69b8bfef7c7390664f61bf6403637b,1625,7fa14785-600e-4bab-9655-946d1a61bc8d,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-06-17 03:39:50,commision,770.0
e8709c9c-abaf-47ed-9af4-6c02f212274e,2a4e176f7d7461ff3cff90ed292bb50b,2ca763ffab4f042183b70f1957df7440,1626,e8709c9c-abaf-47ed-9af4-6c02f212274e,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-05-10 15:55:01,deal,557.0
3eae4b1a-ee1e-408f-8724-a72b0eee7335,e6b1c94ef5635e32f8840626c646d592,b148cd505bfa8b5ae8732eee33e9f182,1627,3eae4b1a-ee1e-408f-8724-a72b0eee7335,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-10-02 18:04:59,deal,-236.0
a130dee5-a1b3-452b-a6dd-5070702cbf2b,dee7a3b91aea81e8fd9b7f9e46db9e4e,61e9bdccd46d0570f427628bff30017b,1628,a130dee5-a1b3-452b-a6dd-5070702cbf2b,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-02-28 09:02:34,deal,-197.0
fb496036-dff5-4558-a790-68230a8f1278,e574e6cf89078c3ab16ecfa0d48817f0,470d8215b08d8adb1c8fb845b3fc0a11,1629,fb496036-dff5-4558-a790-68230a8f1278,b8327f38-160d-4004-8f74-be8da19aaa15,2015-12-28 14:19:29,commision,404.0
85172c64-2fef-4f3a-be69-429bbfb1128f,a9486077c0bee18d7482619eff0a6bbd,c1c60af01d8d363340f63e81631c3777,1630,85172c64-2fef-4f3a-be69-429bbfb1128f,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-05-28 03:08:09,deal,789.0
c988c30c-9b1d-4a51-8427-48b4c39c8c2b,e228abddccfc091cb1838239a66b9178,acb33aae5bef84779cca9221911620e3,1631,c988c30c-9b1d-4a51-8427-48b4c39c8c2b,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-10-01 19:37:36,deal,-748.0
774775ef-9488-4d49-bde5-b478fde103a2,6545a33e1e88d11b0318af154462fd73,c7655e9a4eb91fcbbeb530b77fe81e01,1632,774775ef-9488-4d49-bde5-b478fde103a2,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-08-17 18:39:47,deal,972.0
f0f8121d-6f91-4ca1-ab8e-021fc033f9d7,e8b913ac72374fa3f5baa9782c076ff3,08221a53e7358643225c7accf4ad9f0d,1633,f0f8121d-6f91-4ca1-ab8e-021fc033f9d7,b8327f38-160d-4004-8f74-be8da19aaa15,2015-06-01 20:20:06,deal,486.0
ae690ef4-de3a-4ca7-bcc4-1ee8800a4ca2,caff58fc1cf9889ecda63df1fdb887e8,55a525920823c759c4f853de89ce823b,1634,ae690ef4-de3a-4ca7-bcc4-1ee8800a4ca2,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-04-09 00:20:46,commision,479.0
8cbc3f57-8ff0-4354-b171-8c05f29b91c0,e81dbcb75e4c07e8b1fe09052fb79308,915e60d27f640813572790e1af022bb5,1636,8cbc3f57-8ff0-4354-b171-8c05f29b91c0,12f91c28-23e4-496d-a773-e71cf8a8d8d3,2015-01-31 00:33:04,commision,707.0
3b58b54a-00fa-433c-9492-52e07f981cf0,820a0538485ff662b2d505ebbe9188e7,98085ddd41ce565b142ff5f681cd91c7,1637,3b58b54a-00fa-433c-9492-52e07f981cf0,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-05-13 09:23:56,commision,687.0
d00c1aae-07ba-4889-a4aa-1e7ddfa5117b,79e58081461d25f5243a454def16ccd5,3bb518c324aa2a780e6ff22b11b3b7b0,1638,d00c1aae-07ba-4889-a4aa-1e7ddfa5117b,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-09-15 07:55:32,deal,652.0
ae841a07-4916-411a-9cd1-f93497c72771,14226615f945ca6327b01883c9f3339e,e7158773cccb98d6c2eb74175bdf059a,1639,ae841a07-4916-411a-9cd1-f93497c72771,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-09-29 07:42:24,deal,-550.0
e2e15d6e-843f-4a6f-a85e-1979c4b40e19,63270867e6f23f347e832f49c128fd91,455c404cd5c1a161f910131bf0690970,1640,e2e15d6e-843f-4a6f-a85e-1979c4b40e19,b8327f38-160d-4004-8f74-be8da19aaa15,2015-07-08 07:59:13,commision,166.0
4324a4fc-6220-44b4-8943-ceace42ad592,98588fb2e2444dcd831ee982276d945a,a4a2fc69bc4e53702913a212a1fbe81b,1641,4324a4fc-6220-44b4-8943-ceace42ad592,38a64f25-3221-4661-944e-86bf6584438d,2015-03-06 21:21:12,deal,-557.0
7e39287d-62e6-4e0f-b9a3-9850fba3522c,08c23a6026e75f6e79d3029390337103,7613c332635b62bba29a92d07b37dbf9,1642,7e39287d-62e6-4e0f-b9a3-9850fba3522c,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-11-09 04:37:17,deal,-434.0
0e84b422-12be-4bee-aa9a-b8e53fac4991,4e44537e8a5f6e94a0fe29ffc91230af,69821c3886d1fe4088c06b3ce560deef,1643,0e84b422-12be-4bee-aa9a-b8e53fac4991,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-12-15 17:55:00,commision,518.0
f0a83347-4be0-46d5-91de-813d87ad19fa,397c3590de0aab877120d9cb8fe1efa3,0c013616fcd72ccf5b70718c6c7f93f2,1644,f0a83347-4be0-46d5-91de-813d87ad19fa,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-10-31 09:34:47,commision,897.0
7d3e3f93-57de-426e-ab00-6c7e93431e95,03d06b29eaf9c96e2fa98b164ccb7698,20030fd2878dabed196913404e3f844b,1645,7d3e3f93-57de-426e-ab00-6c7e93431e95,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-12-26 20:14:34,commision,-485.0
bbcc7d14-7372-4fb3-87bf-df09c7b5e1c6,3883e8db8da48a4ce44f4f06a809b42c,15844a49f5fa268b8bea4c058a3d9552,1646,bbcc7d14-7372-4fb3-87bf-df09c7b5e1c6,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-10-11 06:57:36,commision,-462.0
42983667-3091-4ab2-9295-3fc6f2b4ec32,46a583822fc2960e7b1287f8f276bc01,ca05bc9c845eb48308218216edc7d1cc,1647,42983667-3091-4ab2-9295-3fc6f2b4ec32,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-07-31 17:58:18,deal,556.0
96a467d3-050d-413c-817e-b2d1bcac0f1e,1ca33a80a334818e254ff8fddd5f1868,5819ea17385146f0d9a6a0abd101932c,1648,96a467d3-050d-413c-817e-b2d1bcac0f1e,38a64f25-3221-4661-944e-86bf6584438d,2015-03-19 03:26:05,commision,-818.0
997f9bee-1ca2-448f-9eb0-af9d299afa56,593b70acc580239961e7c5b32bff0c2b,0ea038955e1c47d620db67b7e146a6a6,1649,997f9bee-1ca2-448f-9eb0-af9d299afa56,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-12-01 03:54:37,commision,-281.0
0e743b05-a886-4a97-b21b-8f99f2bf1078,ac0153963d40332e31b2689917ed1aa3,4b8281a21b7f6cc7438200b28f02d1e4,1650,0e743b05-a886-4a97-b21b-8f99f2bf1078,38a64f25-3221-4661-944e-86bf6584438d,2015-11-18 20:36:18,commision,493.0
101df9ba-1d2b-458f-9ac1-8a7dde71c1a6,cd75702f787dddaa61ab8a37d21837d2,16ca6c9653e32d3d38db63528367fae3,1652,101df9ba-1d2b-458f-9ac1-8a7dde71c1a6,38a64f25-3221-4661-944e-86bf6584438d,2015-05-02 05:23:45,commision,-289.0
3f632689-95fd-4329-b1fa-38b7d930bd4c,9f77e954d8ccafa99c9148b48bdecf65,8aff55ff37daffc8fe4fd6b8265fc567,1653,3f632689-95fd-4329-b1fa-38b7d930bd4c,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-02-26 04:45:39,deal,161.0
4e8bda20-a7c7-47ff-93bb-cc6aad1c0319,15018daa06a3c09b6b594cf21239fd24,20bde4d9084e5d648027e8042938794b,1654,4e8bda20-a7c7-47ff-93bb-cc6aad1c0319,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-07-23 10:50:27,commision,75.0
f26d3361-ee4a-4e7a-b427-cd97dc426ffb,a116661b6caa6e699e8480ba69ca7254,0ff4f2f31927c7d4339c65e7989b4974,1655,f26d3361-ee4a-4e7a-b427-cd97dc426ffb,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-12-29 18:27:38,deal,-943.0
071acd20-cb4e-4f27-b830-67936469416d,9ddaa582ce80968526722f4acdb9330e,5051242f29372641493d475ab70065a1,1656,071acd20-cb4e-4f27-b830-67936469416d,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-08-25 21:13:10,deal,-979.0
cf72630b-84be-48f7-8ca9-9753cf3de534,553a34a100b2cd1a3f0f5105e90f4f38,0ff1f4b27a158e0ee6e2bc9bbedbf049,1657,cf72630b-84be-48f7-8ca9-9753cf3de534,38a64f25-3221-4661-944e-86bf6584438d,2015-06-26 19:08:58,commision,849.0
3df340e6-58a6-4139-9005-399af55ce996,587a19e0b60e9d5022f992929c892750,840136a734007c249a97a6ddabf7484b,1658,3df340e6-58a6-4139-9005-399af55ce996,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-02-20 06:42:47,deal,-737.0
acc1016e-0b3e-4165-96e0-ea3bba933ccf,3e61edc6bca53a48b9d6ffa543d09288,6e155de0aae8a87c0ab6c126edbee750,1659,acc1016e-0b3e-4165-96e0-ea3bba933ccf,b8327f38-160d-4004-8f74-be8da19aaa15,2015-11-21 04:46:24,deal,787.0
364866d0-1fe5-4f4f-b4ef-8c1710f0e0ea,c81e8fde821845b9ed144574c2dd515b,0bd722f4258c2ddbebba6e5ccebc62ef,1660,364866d0-1fe5-4f4f-b4ef-8c1710f0e0ea,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-07-10 12:56:49,deal,912.0
edb9d955-298e-451c-8f00-b203fa5af423,e1b76d0773f03108b16840313f0853a9,a751ca5f310ad84300172f4ba2936db4,1661,edb9d955-298e-451c-8f00-b203fa5af423,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-02-11 14:16:01,deal,644.0
ed225075-94d0-45e3-8e97-b0a54764528f,9f44b650b73bb8e95b704d66f535e8c6,03497c0afb6b3357e6c869362810a36a,1662,ed225075-94d0-45e3-8e97-b0a54764528f,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-03-19 05:21:34,commision,564.0
f581cb35-7f96-45b6-a13c-bf3c79552c5d,546a57597e23a8cad9fad4af1553fc1f,049ee5f7c0fffd721e2b5e1627aabd18,1663,f581cb35-7f96-45b6-a13c-bf3c79552c5d,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-02-11 03:09:42,deal,100.0
f5b58a4e-09ab-43a1-b356-965062878d2b,589e63a43578a1ddf1b6963e0bdddfc5,a8647597d16b816b261258de5addadcd,1664,f5b58a4e-09ab-43a1-b356-965062878d2b,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-04-06 07:35:57,deal,-249.0
4e799b02-d384-4d1c-ac06-3f231a6f43a4,97648ab3c29ec44291370b73889bcbb1,0d60cb8091d039d0cdfc5b67e8b6f5b1,1665,4e799b02-d384-4d1c-ac06-3f231a6f43a4,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-10-24 07:07:19,commision,-648.0
becf62e5-2042-4469-9c1d-e59f804decdf,d1fd306e5a948842ca148fb0136a4fde,155c938a53be92eb2f807729951bc679,1666,becf62e5-2042-4469-9c1d-e59f804decdf,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-03-16 06:27:19,commision,296.0
a277c170-d164-4544-af96-dccd04780af3,c499bd0dd278153720cbf7fbc96edc07,da54ec13a4c0386af980408cca236484,1667,a277c170-d164-4544-af96-dccd04780af3,38a64f25-3221-4661-944e-86bf6584438d,2015-04-21 09:32:37,commision,-862.0
bbd9b335-87af-491e-b529-4edbbbcdf7d6,6db306f72d6cd20894f6526b5c334a1d,a223ee34b91dddc1a98bd4d0e23ac71c,1668,bbd9b335-87af-491e-b529-4edbbbcdf7d6,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-03-08 12:35:01,deal,-838.0
1eeacbb3-3bfd-46bd-a1cf-0324c2aa65da,b198a95417c8c710d15259d1278a60e6,c71737f23d4ff360e73d86d8d64d9c9a,1669,1eeacbb3-3bfd-46bd-a1cf-0324c2aa65da,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-01-21 21:10:48,commision,856.0
1874a5d0-16c2-44d1-85a7-a4138f2a1648,b49f6b09f06ceec38b0b182af1790ee0,ab61ad58fc288eb8ec8c34eb41daa152,1670,1874a5d0-16c2-44d1-85a7-a4138f2a1648,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-05-26 08:00:10,deal,-475.0
f44fb0e2-7d1f-4ac4-bee1-d5bc7458a3bd,0c3edc62ea21b19a8e532502cc30577a,8b83c33ccea40dd69f4f00848e925845,1671,f44fb0e2-7d1f-4ac4-bee1-d5bc7458a3bd,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-09-12 06:13:21,deal,164.0
af36c792-d218-460e-b694-814d699935d9,b94859a6a953818093127c5f6f92b212,c37f108a514ffb62feb02bd473067514,1672,af36c792-d218-460e-b694-814d699935d9,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-07-23 11:10:29,deal,251.0
59fd33af-9aa9-49d6-98aa-fa45153eb92a,000d4cbda307e8bcba5063dfe1f2b79d,48803a4820d6522f24181551fb7449d7,1673,59fd33af-9aa9-49d6-98aa-fa45153eb92a,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-09-26 06:49:46,commision,252.0
d00a924c-d70d-4f8b-9f8e-de325ce746b3,070b05769819e8d3c4ac1cfab5b7b2b0,0f60ff2b9bc909f45b06f73d378c47e5,1674,d00a924c-d70d-4f8b-9f8e-de325ce746b3,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-02-23 04:27:11,commision,855.0
c560c676-25cf-4992-bd16-c23e8d5c0264,8db9a7ce9a06e38db1824e608f8075c6,a2c1ebb47ee7c2d2613b966eda2180aa,1675,c560c676-25cf-4992-bd16-c23e8d5c0264,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-10-06 22:34:34,deal,-128.0
6c161762-71e0-4882-9a15-f80fe714699c,f455469fa5845ec56660f72acf920d6d,e000299350db9ca6f77dc5e8ce86203c,1676,6c161762-71e0-4882-9a15-f80fe714699c,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-11-08 03:25:05,deal,869.0
66630878-141b-4257-bd14-a09ebbd6f7cd,cb4be38b3fb33f092e85bc87a7af4ba6,eb2e30aab7940942ad1e3c8ac833f829,1677,66630878-141b-4257-bd14-a09ebbd6f7cd,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-11-05 06:06:13,deal,-931.0
963ff110-0f59-4952-9c12-569bb4dfa595,02e1b69f3ffce58b77519450e0cd9637,097616423cc822df1d16f868a069f2b1,1678,963ff110-0f59-4952-9c12-569bb4dfa595,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-09-25 00:24:56,commision,-444.0
a9a73cd0-cdca-4fe9-a9e6-02f815237f21,af0704ea9be92ce6cb1595560d0f9a86,e418dfb7c77ac290f1736157d3d078cb,1679,a9a73cd0-cdca-4fe9-a9e6-02f815237f21,12f91c28-23e4-496d-a773-e71cf8a8d8d3,2015-05-18 00:34:08,deal,274.0
0e3283a4-cbd1-4211-82f4-970aaadf9380,de801fc1d034f2675f1f3378fc8afeca,6c0c8c99f3c991bcf593e1b3b4e03b34,1680,0e3283a4-cbd1-4211-82f4-970aaadf9380,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-09-05 23:37:56,commision,-99.0
a37c0dad-86c5-4466-9562-33a6caac0ef1,ff9773dee7239c71b930cd975ba1e354,e65953cbe379bd330b31970b8cec6f94,1681,a37c0dad-86c5-4466-9562-33a6caac0ef1,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-06-24 05:38:04,deal,35.0
cea0cbd4-f9a2-4c32-952e-28937b728e22,d00cace9f29cf81eef1fc8d986f4aefe,d2f6d2fde5e2cb2e21998dbfe463fa44,1682,cea0cbd4-f9a2-4c32-952e-28937b728e22,b8327f38-160d-4004-8f74-be8da19aaa15,2015-05-09 02:02:37,deal,870.0
9bde7fbc-8edc-4879-bb72-93752a4980fb,9a2a7a667596130cbdc26b177b981d91,4ea4f025671de82444af8a03c55665f1,1683,9bde7fbc-8edc-4879-bb72-93752a4980fb,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-10-07 11:22:25,commision,-691.0
5c9c710d-ca90-4596-90d5-c31e7cbb362c,4ec92948d0c11a0e969e6ff9d359dbdc,01f038321c4e44953e02485eeee6fb93,1684,5c9c710d-ca90-4596-90d5-c31e7cbb362c,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-04-27 05:57:57,commision,707.0
2b93003a-a68a-43cb-af29-c1ae97767b36,de7fe31a2e3bd9661639480ca4796169,c011ef6204573c555552b842ec335235,1685,2b93003a-a68a-43cb-af29-c1ae97767b36,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-01-24 03:58:25,commision,-178.0
7261b6c6-299d-45f4-8ea0-6dfcf38cc7db,3e99889909b0ff3cd4b156b0cb79738e,72cb21a680b8e807d26c7859c490a48d,1686,7261b6c6-299d-45f4-8ea0-6dfcf38cc7db,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-12-06 05:47:04,commision,-949.0
c064a2b8-a08c-4f0d-a4aa-0bfc0ff1e619,da4585734e27e2ea301ae2965333ef3e,cafb50ab92a5c9af5f483b899a9a3320,1687,c064a2b8-a08c-4f0d-a4aa-0bfc0ff1e619,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-04-03 09:14:12,deal,473.0
a1e7ff25-4de2-4684-a8f5-0a17ca64b831,b6aaf4458147dbd67f141e7d73ff3c59,8af627ad1fc445dcb761f3d87e88d339,1688,a1e7ff25-4de2-4684-a8f5-0a17ca64b831,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-12-10 12:50:17,commision,-119.0
62d287cb-8499-43b1-9c4e-ca9fabd4804b,6846bd64c5812596b3153172c92108e8,a5d8d061f96798ec8f4ffa4f45a7e10d,1689,62d287cb-8499-43b1-9c4e-ca9fabd4804b,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-03-02 05:20:05,commision,-572.0
340c8562-1744-4cdd-baf3-3e16edd74908,30bbb1dd873582a0f7a8957c242767f5,a84cdb8a2de01491fecbb79dcdd3f062,1690,340c8562-1744-4cdd-baf3-3e16edd74908,38a64f25-3221-4661-944e-86bf6584438d,2015-04-13 11:53:37,commision,278.0
a7e6ef9b-5911-470e-9c9e-6ab998cd21fd,b2ab17fb8a003a28502e5c3ae3386b1c,9f9b842710725d52d93a32e85468b37a,1691,a7e6ef9b-5911-470e-9c9e-6ab998cd21fd,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-05-10 01:04:22,deal,-855.0
2df4abe1-8ed3-46ea-b915-1175ae95164e,dcca4714d76ddd3d50d54e7fdf7c7a79,05b98e0f319ab37832b57891b22d1595,1692,2df4abe1-8ed3-46ea-b915-1175ae95164e,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-12-16 18:16:09,commision,-772.0
1cd7acfb-fd1e-45e5-ba42-8a58325e95c8,bf3b2611844b3638c534d7559497a263,52e5073dc339dce8c3ca39956792ba10,1693,1cd7acfb-fd1e-45e5-ba42-8a58325e95c8,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-10-28 02:57:11,commision,958.0
3ed555a4-a5cf-4b09-986a-da4b80670944,3ede740ece14dcaad6d6f10d848306db,7c3331b8eb5379d46a54f49fc69c56e6,1694,3ed555a4-a5cf-4b09-986a-da4b80670944,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-07-08 17:24:12,deal,330.0
ebe6ac30-18b4-4cd1-9f4f-a48de65d8210,1478105c39636425ec065915b85d2ba4,c5e1e9f9e71bf88c7ba258351d090cbe,1695,ebe6ac30-18b4-4cd1-9f4f-a48de65d8210,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-10-11 11:10:59,commision,-680.0
da1aca3c-5576-4975-8ee1-7515c4bba4b5,a2571ebe7f7f266831ba8dbc84f3fee3,2b9511cf0ae964e8bb25fc2ddae9c78a,1696,da1aca3c-5576-4975-8ee1-7515c4bba4b5,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-11-29 04:16:09,commision,960.0
1c92240d-92e0-444f-a529-f61f725659ec,e81e43f9f29364b19c0ff865be587ed5,80c241bea2d7c870f80d84424a2cd073,1697,1c92240d-92e0-444f-a529-f61f725659ec,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-07-02 09:15:04,commision,388.0
2d646cc1-87c2-46c5-b87d-04ff0e3461d3,27ca289f6f1dcc8b035c2c3b056f6f55,33624a09710cac7f53ed506ae8af5e33,1698,2d646cc1-87c2-46c5-b87d-04ff0e3461d3,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-05-27 00:39:02,deal,971.0
57e1e3a3-9b08-4fdf-aad3-32e6da3f93d4,00606ef6af73e64e441c633890af9125,e6e62857fb3b78112661e79c2e276662,1699,57e1e3a3-9b08-4fdf-aad3-32e6da3f93d4,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-09-07 00:40:34,commision,996.0
fedff326-8f9b-4cd2-8c97-d69d128a6cda,d69c25af1f537abb9e397c4f3e87389a,58b5c1a636313fdb5dbb7155b8d5e1b4,1700,fedff326-8f9b-4cd2-8c97-d69d128a6cda,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-03-18 07:51:49,commision,-296.0
91f9bea5-d966-4d0d-a897-210b36f3d7f0,866dec4e8f1db2ec2572c82c7c989c2e,1af8b46eeb7c23829a76c3d6773d38bd,1701,91f9bea5-d966-4d0d-a897-210b36f3d7f0,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-01-12 09:49:17,commision,480.0
b5e79f6e-5788-45c7-9696-9b9138672bc9,10d019c2f32e6a1bceb8a4d58f807182,ca683d900e7eb919581e4b3f14ac243e,1702,b5e79f6e-5788-45c7-9696-9b9138672bc9,b8327f38-160d-4004-8f74-be8da19aaa15,2015-06-18 21:39:20,commision,-459.0
b671195a-0266-482c-bcf0-559db32673f5,bce1639db51981fb44303481c2f239ff,fba1d0ca45dcc4dab088c69f4f2def6c,1703,b671195a-0266-482c-bcf0-559db32673f5,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-06-25 18:54:32,commision,-899.0
a132ae30-550f-469b-b002-897018db499f,b87d98acec3f0dcc2a9af77be2774a81,4a51150a79b2d39848a394d426096011,1704,a132ae30-550f-469b-b002-897018db499f,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-03-05 21:42:16,deal,-231.0
84669c94-9e09-42a0-a953-5ac38d952c1e,a94d132cae17fe57b9647b524534d75a,3d1d16d5e89a19aa26b386a0222a31cf,1705,84669c94-9e09-42a0-a953-5ac38d952c1e,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-04-12 09:30:46,commision,267.0
16609b1a-f1a3-4a5d-94fa-887d1f25fd65,9f234292fbdbdcc47963d7817645ff96,840db140f979497751d7cd6d1c9b1e40,1706,16609b1a-f1a3-4a5d-94fa-887d1f25fd65,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-03-13 15:07:21,commision,-275.0
8e94a40f-e16c-47a0-9779-7b739d4dbb3e,6611a83fdc5faa676a5a37c8d4c9048f,8e05dc660beac585f9fdb19c2ac0446d,1707,8e94a40f-e16c-47a0-9779-7b739d4dbb3e,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-05-01 19:21:18,deal,874.0
7a172a16-e04e-4842-a02f-cb76fc229dc1,42c05b3a18f79d47c354b6fd2d496d90,2234265c9cbff59af1d55294f5a44078,1708,7a172a16-e04e-4842-a02f-cb76fc229dc1,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-07-30 00:01:36,commision,-972.0
c8ce1636-ad66-4e6c-bfa1-844caa269f35,7eadf6e4ea7c93be8df8bea7ec9dbb3b,889338b1a1de5a7f8be50de535442a39,1709,c8ce1636-ad66-4e6c-bfa1-844caa269f35,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-10-06 09:53:16,deal,-737.0
807dd7ed-8441-4a8b-9005-8977e3916d2b,eaeda643f779828605c2cd74d4ec4a5d,f08f2326b893a6a94c8f351074e9db61,1710,807dd7ed-8441-4a8b-9005-8977e3916d2b,12f91c28-23e4-496d-a773-e71cf8a8d8d3,2015-05-05 18:48:40,commision,902.0
54199c32-a50d-4d3d-b93b-edcbc8fbb261,f809633e3063bd9ce78e6dc5e00b9e0b,fede9a8e1b107049d430130e80fa8ba7,1711,54199c32-a50d-4d3d-b93b-edcbc8fbb261,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-01-09 01:14:52,commision,-695.0
